Date,User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
2024-09-29,366,Rice,Grains,462,29.8,34.7,13.8,3.6,32.7,957,233,Breakfast,280
2024-08-06,156,Orange,Fruits,560,48.2,85.4,42.1,8.9,28.9,163,41,Lunch,350
2024-02-27,333,Bread,Grains,187,29.1,14.8,3.7,6.1,44.6,158,243,Snack,829
2024-06-06,601,Water,Beverages,325,18.9,55.7,49.8,8.3,2.7,630,208,Breakfast,418
2024-12-15,48,Green Tea,Beverages,453,48.9,28.8,9.4,2.2,10.6,774,250,Lunch,300
2024-09-04,604,Orange,Fruits,63,39.6,86.5,42.0,1.7,37.3,949,104,Breakfast,386
2024-01-05,329,Coffee,Beverages,599,41.6,51.5,33.0,1.8,5.6,768,120,Dinner,443
2024-04-13,430,Bread,Grains,180,5.0,14.7,21.4,0.5,11.7,633,108,Lunch,817
2024-11-14,496,Oats,Grains,457,32.2,47.8,47.2,2.5,34.9,225,167,Breakfast,950
2024-12-06,854,Chicken Breast,Meat,423,21.5,61.3,3.6,2.6,33.1,310,273,Dinner,281
2024-04-17,568,Chips,Snacks,559,36.9,56.1,41.6,0.2,7.9,514,238,Dinner,984
2024-03-09,969,Water,Beverages,93,1.4,70.8,47.6,7.6,47.9,843,56,Snack,994
2024-03-05,408,Paneer,Dairy,341,41.8,80.6,11.6,0.5,4.0,845,239,Dinner,545
2024-04-24,868,Water,Beverages,379,40.4,93.6,28.0,4.4,7.9,899,14,Lunch,534
2024-12-14,604,Coffee,Beverages,205,21.9,93.7,31.7,9.4,27.0,349,118,Snack,245
2024-01-28,69,Rice,Grains,243,30.9,67.6,21.3,3.2,37.2,170,292,Breakfast,592
2024-10-26,15,Milk,Dairy,237,24.0,34.5,34.4,4.8,44.4,203,183,Lunch,594
2024-01-14,541,Strawberry,Fruits,213,25.2,33.0,5.7,1.8,13.5,288,211,Lunch,252
2024-11-22,893,Spinach,Vegetables,118,31.9,86.6,41.3,5.0,20.6,618,286,Snack,169
2024-05-01,418,Carrot,Vegetables,585,39.7,81.8,15.6,8.7,24.7,910,275,Breakfast,918
2024-06-30,433,Pasta,Grains,221,3.6,46.9,22.7,4.8,5.0,885,72,Snack,734
2024-08-09,245,Chocolate,Snacks,380,6.3,77.4,40.8,1.9,34.7,243,225,Snack,979
2024-01-20,52,Orange,Fruits,65,32.3,54.6,33.3,2.2,10.0,359,3,Dinner,283
2024-03-03,31,Bread,Grains,480,7.2,7.2,34.1,4.6,30.2,36,154,Dinner,311
2024-07-12,431,Milk,Dairy,271,45.3,43.5,16.6,4.0,6.3,849,65,Snack,753
2024-03-10,490,Chicken Breast,Meat,420,20.8,84.1,1.7,1.3,41.7,207,298,Breakfast,357
2024-12-23,232,Quinoa,Grains,95,16.5,34.3,47.4,2.9,9.5,460,94,Lunch,801
2024-10-03,366,Milkshake,Beverages,144,9.9,42.0,21.3,3.9,33.1,187,148,Dinner,199
2024-08-28,367,Paneer,Dairy,519,39.4,86.2,7.4,1.2,18.7,172,2,Breakfast,954
2024-01-02,668,Broccoli,Vegetables,60,35.0,12.1,18.9,0.1,1.7,417,26,Lunch,859
2024-05-01,561,Beef Steak,Meat,102,28.2,60.6,39.6,7.3,42.1,404,278,Snack,896
2024-07-14,524,Paneer,Dairy,419,22.8,33.2,17.7,1.2,21.8,438,98,Dinner,445
2024-09-21,597,Chicken Breast,Meat,239,8.0,56.0,27.2,9.4,8.9,888,266,Breakfast,163
2024-09-12,818,Eggs,Meat,552,40.6,52.9,30.0,6.4,14.8,307,48,Dinner,847
2024-12-02,758,Water,Beverages,400,36.4,48.8,19.9,5.3,7.3,431,78,Lunch,625
2024-12-15,992,Yogurt,Dairy,375,6.4,62.0,46.9,7.5,44.8,722,185,Breakfast,488
2024-01-17,360,Milk,Dairy,394,21.0,15.1,1.4,4.3,19.2,138,46,Lunch,148
2024-07-13,397,Rice,Grains,102,39.6,25.2,47.7,6.9,28.7,320,256,Breakfast,195
2024-09-17,572,Spinach,Vegetables,102,36.6,92.2,9.0,4.8,26.6,550,186,Dinner,354
2024-04-13,741,Oats,Grains,134,6.4,42.6,40.4,7.2,29.5,741,284,Breakfast,775
2024-07-15,989,Chocolate,Snacks,324,25.5,87.5,47.4,2.1,48.0,962,3,Breakfast,373
2024-09-26,425,Grapes,Fruits,383,33.5,64.8,12.0,8.2,39.2,631,102,Snack,697
2024-05-24,838,Cookies,Snacks,540,31.6,10.8,24.0,8.6,4.3,141,220,Snack,728
2024-04-28,878,Milkshake,Beverages,553,8.0,95.0,15.5,2.4,24.7,847,208,Dinner,426
2024-10-21,417,Chips,Snacks,214,5.8,33.1,6.4,2.3,10.6,535,79,Breakfast,543
2024-09-02,848,Yogurt,Dairy,108,33.8,64.8,18.2,2.0,8.8,82,200,Breakfast,319
2024-08-11,473,Nuts,Snacks,232,25.2,29.4,13.3,3.1,35.4,867,290,Lunch,456
2024-12-02,305,Tomato,Vegetables,131,43.1,24.0,13.3,3.2,2.3,630,291,Dinner,223
2024-01-18,639,Nuts,Snacks,527,31.7,17.8,8.8,6.4,12.9,377,181,Breakfast,675
2024-09-28,572,Pork Chop,Meat,135,45.4,38.8,44.6,4.5,49.9,785,115,Dinner,808
2024-03-13,247,Potato,Vegetables,486,9.6,66.5,8.2,0.3,21.7,746,239,Lunch,841
2024-11-19,58,Popcorn,Snacks,336,41.7,51.4,47.3,4.3,3.6,190,259,Breakfast,480
2024-06-17,321,Coffee,Beverages,364,36.8,81.5,2.3,6.3,45.8,644,69,Breakfast,355
2024-03-16,71,Orange Juice,Beverages,459,20.4,29.2,17.4,5.9,34.9,522,283,Breakfast,310
2024-11-28,759,Paneer,Dairy,392,49.1,8.6,17.5,0.9,22.1,786,202,Dinner,583
2024-07-15,49,Green Tea,Beverages,303,31.8,6.7,18.3,6.6,11.1,30,296,Breakfast,676
2024-04-02,468,Green Tea,Beverages,109,15.0,90.3,30.1,6.9,14.4,70,294,Lunch,500
2024-01-31,620,Broccoli,Vegetables,77,45.6,84.5,42.6,1.3,1.2,851,184,Snack,591
2024-04-18,906,Tomato,Vegetables,582,47.2,61.8,10.3,6.5,31.7,559,245,Lunch,914
2024-01-12,895,Coffee,Beverages,60,42.9,67.8,45.9,5.0,41.7,799,288,Lunch,689
2024-07-18,287,Chicken Breast,Meat,250,49.0,30.9,23.0,9.4,43.2,453,248,Breakfast,639
2024-01-09,728,Banana,Fruits,118,34.8,20.4,27.1,3.7,22.7,914,220,Lunch,161
2024-05-30,78,Coffee,Beverages,201,19.6,82.4,29.9,3.9,2.9,540,300,Breakfast,322
2024-02-20,45,Orange Juice,Beverages,520,41.4,31.3,28.0,2.7,21.7,343,206,Lunch,885
2024-05-18,956,Potato,Vegetables,529,18.5,10.8,5.2,1.8,26.4,272,96,Breakfast,555
2024-09-28,762,Orange,Fruits,566,10.8,27.2,48.3,8.9,38.2,671,216,Dinner,905
2024-01-14,357,Potato,Vegetables,505,10.1,29.0,16.0,8.2,45.8,281,107,Dinner,454
2024-03-10,777,Chicken Breast,Meat,262,47.5,17.7,18.8,0.8,12.3,907,169,Breakfast,216
2024-09-23,28,Water,Beverages,474,37.9,13.8,46.4,0.4,46.5,104,41,Dinner,568
2024-09-10,945,Apple,Fruits,186,16.5,18.5,10.9,0.7,26.5,342,223,Breakfast,735
2024-01-12,300,Milk,Dairy,127,36.9,23.0,43.9,4.4,11.2,78,207,Dinner,576
2024-11-03,421,Cheese,Dairy,511,31.0,79.6,39.4,0.2,46.8,918,58,Breakfast,451
2024-06-22,90,Tomato,Vegetables,373,2.2,63.0,22.5,6.3,17.4,409,145,Dinner,159
2024-08-08,986,Coffee,Beverages,413,25.5,95.0,49.0,0.3,6.3,909,293,Breakfast,128
2024-03-15,612,Pasta,Grains,514,4.1,36.0,1.2,8.4,21.6,47,117,Lunch,290
2024-11-20,315,Chocolate,Snacks,480,31.5,49.5,30.7,7.5,49.7,931,241,Snack,576
2024-01-19,440,Water,Beverages,532,25.2,48.5,13.6,4.2,46.1,787,230,Lunch,153
2024-04-08,712,Water,Beverages,551,44.1,21.1,36.3,1.4,42.9,754,4,Snack,122
2024-08-05,126,Oats,Grains,109,40.5,22.4,41.8,1.4,33.4,446,216,Breakfast,741
2024-02-11,477,Apple,Fruits,385,18.6,72.1,30.2,7.3,25.3,907,162,Dinner,768
2024-05-14,332,Butter,Dairy,453,14.8,90.5,19.3,3.1,8.9,735,16,Lunch,380
2024-07-31,168,Pork Chop,Meat,348,1.9,83.9,34.2,6.3,3.7,438,235,Snack,690
2024-08-02,326,Strawberry,Fruits,367,46.7,42.6,22.7,5.3,33.8,97,169,Lunch,735
2024-03-20,65,Milkshake,Beverages,311,37.9,7.5,39.4,9.7,8.5,128,284,Snack,286
2024-03-11,529,Cheese,Dairy,410,19.8,37.7,6.2,2.3,28.2,628,114,Lunch,557
2024-01-10,119,Carrot,Vegetables,255,19.0,9.4,3.1,2.5,31.6,560,92,Snack,428
2024-10-13,37,Pork Chop,Meat,410,48.5,14.3,18.6,1.0,34.2,246,113,Lunch,480
2024-10-31,112,Rice,Grains,205,45.8,43.8,49.1,7.9,27.6,534,151,Lunch,343
2024-04-17,14,Grapes,Fruits,78,35.8,69.6,8.1,4.2,19.3,305,185,Lunch,668
2024-06-18,771,Strawberry,Fruits,208,11.9,28.0,32.9,4.8,22.2,813,202,Dinner,303
2024-08-12,287,Strawberry,Fruits,199,10.6,86.1,14.4,4.8,16.3,929,23,Breakfast,575
2024-12-06,956,Paneer,Dairy,258,2.7,13.5,30.1,9.7,17.5,856,56,Lunch,260
2024-12-09,426,Milkshake,Beverages,520,11.4,57.3,41.7,8.5,40.0,351,50,Dinner,240
2024-11-13,703,Nuts,Snacks,408,4.3,6.1,3.3,2.5,43.9,992,59,Lunch,708
2024-11-17,614,Salmon,Meat,336,46.4,46.9,8.1,9.4,26.4,661,10,Breakfast,788
2024-03-05,299,Coffee,Beverages,550,31.9,26.2,27.5,7.0,41.2,95,48,Dinner,732
2024-11-30,466,Grapes,Fruits,155,5.5,40.3,29.4,1.0,31.4,971,161,Dinner,243
2024-12-29,369,Milk,Dairy,96,49.2,90.9,48.2,1.2,8.2,180,122,Snack,259
2024-04-03,470,Water,Beverages,329,21.1,45.3,20.1,0.7,7.1,317,121,Snack,159
2024-09-11,736,Coffee,Beverages,258,49.0,13.1,25.5,2.5,33.8,633,116,Lunch,999
2024-08-17,38,Bread,Grains,447,4.3,34.7,46.6,7.4,33.9,479,117,Dinner,193
2024-07-27,237,Orange,Fruits,61,44.9,68.2,28.7,3.2,0.7,948,177,Breakfast,467
2024-11-12,487,Orange,Fruits,60,32.6,77.9,31.3,8.5,34.1,178,144,Snack,326
2024-12-08,860,Carrot,Vegetables,422,23.4,13.7,25.0,2.2,27.0,462,263,Breakfast,208
2024-09-29,94,Orange Juice,Beverages,491,23.6,33.5,24.2,6.2,44.3,239,280,Lunch,315
2024-11-06,289,Pork Chop,Meat,199,11.3,75.1,29.8,9.1,29.7,725,46,Dinner,856
2024-08-11,620,Carrot,Vegetables,78,14.5,80.1,49.8,6.9,34.7,846,186,Snack,292
2024-07-07,211,Orange,Fruits,588,29.2,14.5,33.0,7.1,28.9,449,285,Lunch,755
2024-11-27,379,Green Tea,Beverages,520,3.5,46.3,9.7,1.7,1.1,394,136,Lunch,956
2024-11-23,221,Potato,Vegetables,66,45.9,30.0,6.3,0.8,27.9,365,72,Breakfast,976
2024-05-18,859,Water,Beverages,225,39.2,59.7,6.0,6.0,9.8,8,24,Dinner,448
2024-12-06,125,Butter,Dairy,399,25.8,51.2,9.0,6.2,44.5,922,29,Lunch,306
2024-01-03,966,Salmon,Meat,593,46.3,94.6,38.9,10.0,13.3,389,121,Lunch,311
2024-05-26,66,Milk,Dairy,183,3.9,29.5,20.8,8.5,9.2,872,202,Snack,570
2024-06-21,395,Spinach,Vegetables,460,5.6,96.2,23.4,5.6,30.4,851,224,Dinner,135
2024-03-12,239,Milk,Dairy,458,8.8,23.6,19.2,7.9,13.4,219,113,Dinner,500
2024-01-03,477,Coffee,Beverages,463,40.1,28.0,32.1,2.6,40.1,59,220,Dinner,997
2024-06-02,420,Coffee,Beverages,484,46.7,23.2,5.3,5.6,43.2,329,31,Breakfast,570
2024-07-29,699,Yogurt,Dairy,152,14.0,74.9,6.5,8.7,16.6,424,57,Snack,577
2024-01-15,487,Eggs,Meat,421,13.4,74.7,41.8,8.0,7.1,903,116,Dinner,192
2024-08-31,574,Chicken Breast,Meat,194,27.8,32.3,48.4,6.2,4.5,193,202,Snack,558
2024-05-10,705,Butter,Dairy,573,25.0,76.1,16.2,6.7,6.7,279,168,Lunch,595
2024-10-07,116,Bread,Grains,436,42.2,64.7,24.5,2.7,36.4,168,5,Lunch,526
2024-09-07,732,Banana,Fruits,257,17.4,81.2,10.2,5.6,28.5,392,204,Snack,769
2024-09-25,43,Tomato,Vegetables,127,33.2,43.5,25.6,1.2,47.3,813,27,Dinner,759
2024-04-06,251,Broccoli,Vegetables,422,14.8,92.7,19.1,7.2,16.8,766,243,Breakfast,297
2024-03-20,768,Chips,Snacks,501,2.1,9.6,48.8,4.7,35.6,805,273,Dinner,693
2024-03-12,850,Orange,Fruits,513,5.2,19.5,44.8,7.4,16.3,433,185,Breakfast,963
2024-08-16,41,Oats,Grains,169,49.0,80.0,3.8,6.8,6.9,825,255,Dinner,773
2024-01-04,450,Salmon,Meat,399,36.3,34.9,23.8,3.3,22.0,858,245,Dinner,404
2024-02-06,824,Paneer,Dairy,388,3.4,74.1,47.6,0.5,30.8,460,16,Breakfast,348
2024-10-13,803,Green Tea,Beverages,401,43.1,58.7,43.8,2.8,12.5,839,144,Dinner,531
2024-06-20,620,Bread,Grains,445,45.3,60.0,41.4,0.2,12.3,623,148,Lunch,108
2024-03-18,93,Tomato,Vegetables,137,22.5,40.2,29.0,8.0,14.1,254,220,Lunch,747
2024-05-11,724,Cheese,Dairy,144,33.0,53.2,22.5,3.1,22.0,430,143,Snack,257
2024-06-14,726,Orange Juice,Beverages,188,11.8,7.5,29.4,0.7,2.5,162,238,Lunch,444
2024-08-17,432,Coffee,Beverages,233,23.4,87.6,16.5,4.0,33.9,119,212,Breakfast,558
2024-01-26,91,Orange,Fruits,246,22.6,86.8,12.5,4.5,22.7,519,218,Snack,126
2024-09-26,882,Eggs,Meat,113,17.0,39.3,35.8,5.1,41.8,804,270,Dinner,981
2024-10-13,422,Eggs,Meat,494,33.7,71.9,25.9,1.2,9.5,419,38,Breakfast,351
2024-07-04,688,Banana,Fruits,477,26.1,97.1,10.8,6.3,3.8,722,286,Lunch,509
2024-08-05,399,Oats,Grains,455,11.2,76.5,49.1,3.2,43.4,452,77,Dinner,730
2024-08-01,644,Beef Steak,Meat,308,25.3,43.8,30.8,0.3,17.8,724,219,Lunch,631
2024-10-13,639,Nuts,Snacks,546,24.0,49.5,19.6,9.8,20.1,303,96,Lunch,153
2024-06-30,343,Orange,Fruits,466,28.9,46.8,12.3,1.8,30.4,638,32,Lunch,423
2024-11-17,696,Popcorn,Snacks,575,28.1,10.4,11.4,6.9,30.4,439,160,Breakfast,954
2024-09-18,160,Chocolate,Snacks,297,41.3,62.3,18.7,5.5,40.2,802,116,Lunch,254
2024-08-16,828,Water,Beverages,243,30.7,5.7,36.1,9.5,12.6,93,48,Lunch,156
2024-11-11,331,Rice,Grains,450,5.7,98.3,7.8,8.5,25.6,180,65,Dinner,268
2024-10-25,561,Rice,Grains,549,21.8,34.3,2.7,0.8,32.8,468,187,Dinner,401
2024-05-12,428,Rice,Grains,145,35.5,72.7,48.4,1.9,36.7,750,282,Snack,281
2024-04-27,561,Banana,Fruits,587,1.3,49.2,19.2,9.5,34.5,843,207,Lunch,111
2024-02-07,452,Paneer,Dairy,214,21.6,88.2,20.3,0.7,16.3,862,82,Dinner,766
2024-08-08,796,Oats,Grains,334,12.1,51.4,32.0,0.3,16.5,633,161,Lunch,118
2024-05-01,470,Tomato,Vegetables,263,30.7,24.9,23.9,2.7,15.0,963,248,Lunch,187
2024-11-30,173,Beef Steak,Meat,487,31.2,52.9,26.0,3.7,4.3,243,219,Breakfast,126
2024-06-03,465,Beef Steak,Meat,277,11.1,75.8,13.5,4.1,29.8,304,258,Lunch,588
2024-02-11,493,Broccoli,Vegetables,277,44.2,82.2,32.6,2.4,10.3,854,13,Snack,869
2024-10-13,11,Spinach,Vegetables,220,7.9,60.1,8.3,2.2,37.7,937,211,Snack,298
2024-01-15,644,Quinoa,Grains,56,24.1,79.7,17.6,8.5,37.4,390,105,Breakfast,398
2024-06-29,416,Rice,Grains,554,31.6,17.2,34.0,2.7,48.4,500,67,Snack,414
2024-01-10,241,Butter,Dairy,409,40.2,42.3,13.6,1.6,47.3,173,115,Breakfast,796
2024-06-02,568,Chicken Breast,Meat,515,45.8,92.5,3.2,1.7,33.9,400,126,Snack,673
2024-03-15,240,Bread,Grains,270,49.0,16.3,37.4,4.1,3.0,803,258,Snack,909
2024-05-07,702,Rice,Grains,198,25.1,15.3,2.3,1.1,36.5,536,134,Snack,581
2024-08-25,163,Butter,Dairy,486,36.5,61.9,30.3,5.3,38.4,606,296,Breakfast,746
2024-12-09,224,Popcorn,Snacks,416,49.5,45.5,34.1,3.1,43.0,50,150,Snack,109
2024-05-11,566,Cookies,Snacks,450,32.0,31.3,7.7,9.2,6.6,520,238,Dinner,791
2024-03-08,554,Pasta,Grains,478,17.0,13.3,31.3,7.3,41.5,508,87,Snack,808
2024-12-19,770,Coffee,Beverages,283,8.5,14.5,13.8,2.2,27.2,761,61,Breakfast,274
2024-09-10,332,Milk,Dairy,586,2.5,51.6,17.2,5.8,8.6,473,253,Breakfast,308
2024-05-01,498,Chips,Snacks,515,21.8,28.1,20.2,4.7,47.9,699,112,Snack,857
2024-07-14,670,Rice,Grains,325,14.9,53.7,31.2,4.3,44.8,85,80,Dinner,979
2024-08-17,185,Orange Juice,Beverages,314,4.6,30.6,32.7,2.4,34.0,0,49,Dinner,673
2024-11-24,235,Nuts,Snacks,165,3.1,97.3,31.2,6.3,32.4,750,206,Dinner,307
2024-01-07,8,Popcorn,Snacks,278,17.2,67.7,3.8,9.0,42.1,777,130,Breakfast,243
2024-12-23,952,Eggs,Meat,553,10.5,54.0,33.8,6.7,45.8,926,11,Dinner,242
2024-09-29,241,Apple,Fruits,595,23.5,18.2,30.1,1.9,9.9,788,48,Lunch,541
2024-11-30,460,Coffee,Beverages,371,46.4,95.3,6.1,3.2,1.0,80,148,Snack,394
2024-08-08,377,Chicken Breast,Meat,235,13.1,82.0,23.4,1.7,22.5,421,222,Snack,766
2024-11-28,633,Pasta,Grains,341,26.1,7.8,18.8,4.5,10.5,5,56,Dinner,694
2024-09-11,615,Strawberry,Fruits,57,20.1,22.7,49.9,7.6,25.5,733,35,Dinner,671
2024-11-01,81,Paneer,Dairy,216,3.2,39.6,17.7,1.1,45.4,76,174,Breakfast,616
2024-06-19,635,Strawberry,Fruits,331,28.3,93.4,19.8,5.2,34.5,392,113,Dinner,798
2024-08-09,23,Broccoli,Vegetables,585,25.6,83.5,41.3,3.7,44.1,778,158,Dinner,852
2024-09-13,392,Rice,Grains,494,41.8,16.1,36.2,0.6,6.3,112,99,Breakfast,985
2024-09-09,590,Water,Beverages,289,20.6,79.3,2.6,5.2,7.0,413,42,Breakfast,285
2024-08-13,146,Apple,Fruits,193,26.3,99.3,24.4,8.3,26.5,99,187,Breakfast,904
2024-03-17,718,Milkshake,Beverages,148,49.6,78.0,36.0,4.5,16.6,81,9,Lunch,912
2024-10-29,950,Coffee,Beverages,423,40.6,67.0,42.5,3.5,7.9,656,94,Dinner,806
2024-06-25,398,Apple,Fruits,525,48.8,57.9,21.7,5.1,30.0,476,46,Dinner,192
2024-07-28,237,Chips,Snacks,456,8.0,68.0,18.8,9.4,31.4,480,192,Breakfast,599
2024-06-02,505,Milkshake,Beverages,434,43.8,57.6,4.9,8.8,41.3,186,115,Breakfast,659
2024-06-06,690,Banana,Fruits,597,21.6,35.3,14.2,3.1,37.3,753,226,Lunch,249
2024-05-27,915,Pork Chop,Meat,571,1.8,23.1,16.0,0.6,14.3,511,151,Breakfast,457
2024-03-16,876,Yogurt,Dairy,313,12.8,50.1,40.9,7.4,29.0,646,192,Lunch,582
2024-01-29,631,Orange,Fruits,246,12.7,27.5,44.9,0.5,6.8,858,132,Breakfast,388
2024-08-28,250,Broccoli,Vegetables,229,23.9,74.3,46.8,7.2,12.1,62,226,Dinner,170
2024-02-25,782,Paneer,Dairy,237,20.2,98.6,24.1,4.7,26.6,411,209,Lunch,974
2024-05-15,508,Nuts,Snacks,60,11.4,68.9,23.7,5.8,27.4,586,112,Lunch,638
2024-10-29,610,Strawberry,Fruits,525,9.5,34.6,14.6,1.3,40.3,818,249,Breakfast,622
2024-02-02,343,Spinach,Vegetables,538,29.6,96.9,3.8,3.3,33.6,101,59,Snack,747
2024-08-21,557,Carrot,Vegetables,346,27.8,71.1,45.3,0.8,40.1,292,287,Snack,438
2024-01-24,622,Water,Beverages,436,22.5,78.5,3.6,4.2,46.1,252,212,Snack,861
2024-06-06,237,Popcorn,Snacks,370,6.6,79.0,47.1,2.5,12.7,918,213,Breakfast,722
2024-12-27,978,Yogurt,Dairy,159,9.5,71.5,40.4,5.2,7.2,544,110,Snack,621
2024-01-12,586,Beef Steak,Meat,84,47.3,80.9,8.3,0.5,48.6,956,250,Dinner,883
2024-05-04,84,Coffee,Beverages,488,47.0,52.6,36.1,0.8,41.6,264,237,Snack,779
2024-12-12,43,Carrot,Vegetables,588,14.1,54.6,33.0,4.4,11.7,935,267,Breakfast,191
2024-10-24,84,Coffee,Beverages,178,28.2,47.9,13.8,10.0,2.0,620,84,Lunch,672
2024-08-05,883,Butter,Dairy,192,4.5,18.7,10.3,2.1,6.0,630,58,Lunch,617
2024-01-26,168,Milkshake,Beverages,471,23.6,80.4,45.7,4.2,4.2,550,224,Dinner,701
2024-11-05,751,Apple,Fruits,245,40.6,31.2,6.8,1.8,24.6,768,28,Breakfast,801
2024-02-28,381,Popcorn,Snacks,260,17.8,96.0,6.8,4.8,38.3,472,298,Dinner,438
2024-03-08,395,Potato,Vegetables,427,20.0,90.8,11.4,2.3,29.5,346,250,Dinner,443
2024-05-22,827,Banana,Fruits,191,10.3,46.8,25.2,3.1,13.9,722,291,Lunch,958
2024-08-28,755,Milk,Dairy,140,2.9,63.5,19.6,9.8,22.2,634,35,Snack,684
2024-09-05,581,Chips,Snacks,372,18.2,47.7,28.6,8.4,10.9,590,187,Dinner,708
2024-02-06,680,Yogurt,Dairy,242,44.5,25.0,38.2,9.8,35.9,914,295,Dinner,694
2024-02-29,391,Cheese,Dairy,87,10.3,74.2,39.7,4.9,15.1,59,26,Snack,923
2024-07-19,657,Carrot,Vegetables,213,32.4,49.0,21.5,6.7,32.3,479,208,Dinner,975
2024-03-19,590,Eggs,Meat,269,23.4,84.6,28.1,3.6,3.3,413,221,Breakfast,767
2024-08-07,584,Orange Juice,Beverages,277,10.7,64.5,23.0,9.1,42.3,613,21,Breakfast,686
2024-01-15,101,Orange Juice,Beverages,336,29.6,99.7,25.4,0.5,11.3,237,95,Lunch,161
2024-08-08,185,Pork Chop,Meat,160,49.8,50.9,40.8,2.9,8.9,434,114,Dinner,106
2024-12-07,523,Rice,Grains,254,46.5,46.1,49.7,7.7,22.8,725,42,Snack,116
2024-05-01,872,Rice,Grains,449,8.5,40.3,48.3,4.7,6.4,555,3,Snack,729
2024-10-24,212,Oats,Grains,495,29.5,93.4,18.7,9.5,33.8,951,218,Lunch,420
2024-09-21,824,Banana,Fruits,150,26.9,6.0,22.2,1.6,8.8,611,286,Lunch,105
2024-03-03,481,Carrot,Vegetables,335,24.7,57.0,4.1,5.3,2.5,212,19,Dinner,697
2024-06-25,684,Butter,Dairy,298,6.0,90.9,34.0,4.5,21.4,766,42,Dinner,170
2024-07-04,802,Rice,Grains,303,2.0,9.7,49.4,9.1,3.8,824,241,Snack,805
2024-04-02,465,Strawberry,Fruits,335,26.1,88.4,5.2,1.1,49.7,391,19,Lunch,258
2024-12-27,874,Broccoli,Vegetables,401,28.3,21.5,10.5,0.3,45.0,99,84,Dinner,817
2024-12-28,902,Potato,Vegetables,120,40.1,38.9,21.9,4.7,4.3,168,187,Lunch,137
2024-04-02,664,Chicken Breast,Meat,74,6.7,63.4,25.2,7.9,43.9,165,270,Snack,604
2024-01-15,434,Green Tea,Beverages,598,9.2,35.1,34.9,4.9,18.6,673,88,Lunch,427
2024-10-08,926,Popcorn,Snacks,337,46.3,62.9,5.9,8.6,18.2,690,261,Dinner,716
2024-01-15,236,Coffee,Beverages,538,42.3,98.2,27.5,0.4,40.3,871,166,Snack,501
2024-01-04,482,Pork Chop,Meat,393,32.0,94.0,28.7,3.2,17.3,329,113,Dinner,385
2024-06-25,68,Salmon,Meat,299,39.8,70.2,20.3,5.2,45.4,942,202,Snack,732
2024-10-28,733,Nuts,Snacks,267,19.0,7.6,21.8,7.5,3.9,864,105,Lunch,245
2024-12-10,702,Orange Juice,Beverages,336,33.8,40.5,19.0,4.1,8.1,928,208,Snack,770
2024-11-04,237,Butter,Dairy,447,39.7,72.2,14.4,7.8,4.2,924,144,Lunch,970
2024-07-13,754,Cheese,Dairy,300,41.3,76.3,11.7,9.8,47.0,61,47,Snack,969
2024-03-29,958,Potato,Vegetables,346,17.9,25.6,30.4,5.1,48.1,827,43,Lunch,388
2024-09-22,419,Popcorn,Snacks,334,17.3,41.5,26.0,0.7,21.3,774,193,Lunch,710
2024-08-03,906,Bread,Grains,406,7.3,82.5,36.6,1.8,36.5,920,129,Snack,280
2024-07-11,648,Water,Beverages,263,24.3,34.0,6.5,0.1,46.0,750,243,Lunch,988
2024-10-12,350,Oats,Grains,351,38.3,97.3,18.9,4.1,13.2,976,66,Snack,814
2024-06-20,761,Paneer,Dairy,171,6.6,30.0,29.4,5.7,44.0,342,193,Dinner,359
2024-04-05,934,Orange,Fruits,52,30.7,85.4,10.0,9.5,25.1,24,248,Snack,269
2024-05-30,668,Tomato,Vegetables,77,15.4,10.8,24.9,7.4,1.4,555,190,Breakfast,253
2024-01-06,14,Popcorn,Snacks,315,21.2,64.9,33.1,4.3,24.9,187,291,Lunch,267
2024-10-28,962,Chicken Breast,Meat,542,7.9,80.1,19.8,9.7,13.7,211,67,Dinner,345
2024-02-09,256,Banana,Fruits,273,34.3,82.5,16.5,8.3,45.6,145,158,Lunch,922
2024-04-26,865,Carrot,Vegetables,282,6.7,72.5,45.6,8.8,19.6,858,115,Breakfast,945
2024-08-04,519,Quinoa,Grains,532,25.3,90.1,19.7,1.0,47.8,892,187,Lunch,523
2024-01-13,760,Bread,Grains,179,45.7,11.2,7.6,4.8,4.9,66,225,Lunch,304
2024-06-22,565,Pasta,Grains,349,43.5,8.5,38.1,2.9,12.9,336,273,Dinner,888
2024-12-10,414,Broccoli,Vegetables,576,1.0,29.2,32.8,3.3,43.9,680,156,Lunch,379
2024-02-03,506,Orange,Fruits,579,32.4,29.6,15.7,4.5,32.1,13,234,Dinner,138
2024-06-05,535,Chicken Breast,Meat,459,25.6,61.7,36.9,1.1,10.7,735,253,Breakfast,367
2024-01-14,812,Milkshake,Beverages,138,2.1,94.0,42.6,0.3,44.4,562,272,Lunch,658
2024-06-18,249,Cookies,Snacks,409,26.0,52.1,16.5,1.0,38.5,253,71,Breakfast,863
2024-04-11,581,Chicken Breast,Meat,436,18.3,43.0,39.0,7.2,4.9,956,260,Snack,771
2024-12-07,900,Rice,Grains,485,19.1,83.0,46.5,6.8,4.1,384,279,Lunch,809
